Produkti,KohaDites,Shitjet,Data
BRAVO,Mesdite,50,8/11/2022
BRAVO,Mbremje,46,8/11/2022
JANA,Mengjes,23,8/11/2022
JANA,Mesdite,15,8/11/2022
JANA,Mbremje,37,8/11/2022
UJE RUGOVE,Mengjes,26,8/11/2022
UJE RUGOVE,Mesdite,46,8/11/2022
UJE RUGOVE,Mbremje,50,8/11/2022
UJE SPRING,Mengjes,16,8/11/2022
UJE SPRING,Mesdite,6,8/11/2022
UJE SPRING,Mbremje,38,8/11/2022
Golden Eagle,Mengjes,7,8/12/2022
Golden Eagle,Mesdite,1,8/12/2022
Golden Eagle,Mbremje,43,8/12/2022
Birra Peja,Mengjes,29,8/12/2022
Birra Peja,Mesdite,29,8/12/2022
Birra Peja,Mbremje,17,8/12/2022
Lasko,Mengjes,30,8/12/2022
Lasko,Mesdite,32,8/12/2022
Lasko,Mbremje,20,8/12/2022
B52,Mengjes,3,8/12/2022
B52,Mesdite,14,8/12/2022
B52,Mbremje,36,8/12/2022
VIPA,Mengjes,12,8/12/2022
VIPA,Mesdite,18,8/12/2022
VIPA,Mbremje,3,8/12/2022
DR GERARD,Mengjes,32,8/12/2022
DR GERARD,Mesdite,24,8/12/2022
DR GERARD,Mbremje,12,8/12/2022
BRAVO,Mengjes,9,8/12/2022
BRAVO,Mesdite,11,8/12/2022
BRAVO,Mbremje,38,8/12/2022
JANA,Mengjes,3,8/12/2022
JANA,Mesdite,37,8/12/2022
JANA,Mbremje,1,8/12/2022
UJE RUGOVE,Mengjes,49,8/12/2022
UJE RUGOVE,Mesdite,38,8/12/2022
UJE RUGOVE,Mbremje,16,8/12/2022
UJE SPRING,Mengjes,46,8/12/2022
UJE SPRING,Mesdite,49,8/12/2022
UJE SPRING,Mbremje,45,8/12/2022
Golden Eagle,Mengjes,44,8/13/2022
Golden Eagle,Mesdite,3,8/13/2022
Golden Eagle,Mbremje,6,8/13/2022
Birra Peja,Mengjes,16,8/13/2022
Birra Peja,Mesdite,30,8/13/2022
Birra Peja,Mbremje,6,8/13/2022
Lasko,Mengjes,32,8/13/2022
Lasko,Mesdite,35,8/13/2022
Lasko,Mbremje,11,8/13/2022
B52,Mengjes,34,8/13/2022
B52,Mesdite,40,8/13/2022
B52,Mbremje,1,8/13/2022
VIPA,Mengjes,47,8/13/2022
VIPA,Mesdite,4,8/13/2022
VIPA,Mbremje,9,8/13/2022
DR GERARD,Mengjes,16,8/13/2022
DR GERARD,Mesdite,35,8/13/2022
DR GERARD,Mbremje,9,8/13/2022
BRAVO,Mengjes,9,8/13/2022
BRAVO,Mesdite,40,8/13/2022
BRAVO,Mbremje,42,8/13/2022
JANA,Mengjes,41,8/13/2022
JANA,Mesdite,2,8/13/2022
JANA,Mbremje,20,8/13/2022
UJE RUGOVE,Mengjes,27,8/13/2022
UJE RUGOVE,Mesdite,6,8/13/2022
UJE RUGOVE,Mbremje,3,8/13/2022
UJE SPRING,Mengjes,2,8/13/2022
UJE SPRING,Mesdite,44,8/13/2022
UJE SPRING,Mbremje,25,8/13/2022
Golden Eagle,Mengjes,24,8/14/2022
Golden Eagle,Mesdite,21,8/14/2022
Golden Eagle,Mbremje,16,8/14/2022
Birra Peja,Mengjes,3,8/14/2022
Birra Peja,Mesdite,30,8/14/2022
Birra Peja,Mbremje,39,8/14/2022
Lasko,Mengjes,49,8/14/2022
Lasko,Mesdite,9,8/14/2022
Lasko,Mbremje,21,8/14/2022
B52,Mengjes,49,8/14/2022
B52,Mesdite,39,8/14/2022
B52,Mbremje,11,8/14/2022
VIPA,Mengjes,7,8/14/2022
VIPA,Mesdite,32,8/14/2022
VIPA,Mbremje,11,8/14/2022
DR GERARD,Mengjes,27,8/14/2022
DR GERARD,Mesdite,6,8/14/2022
DR GERARD,Mbremje,27,8/14/2022
BRAVO,Mengjes,6,8/14/2022
BRAVO,Mesdite,19,8/14/2022
BRAVO,Mbremje,50,8/14/2022
JANA,Mengjes,12,8/14/2022
JANA,Mesdite,21,8/14/2022
JANA,Mbremje,30,8/14/2022
UJE RUGOVE,Mengjes,33,8/14/2022
UJE RUGOVE,Mesdite,39,8/14/2022
UJE RUGOVE,Mbremje,39,8/14/2022
UJE SPRING,Mengjes,34,8/14/2022
UJE SPRING,Mesdite,23,8/14/2022
UJE SPRING,Mbremje,38,8/14/2022
Golden Eagle,Mengjes,27,8/15/2022
Golden Eagle,Mesdite,30,8/15/2022
Golden Eagle,Mbremje,7,8/15/2022
Birra Peja,Mengjes,43,8/15/2022
Birra Peja,Mesdite,42,8/15/2022
Birra Peja,Mbremje,10,8/15/2022
Lasko,Mengjes,35,8/15/2022
Lasko,Mesdite,10,8/15/2022
Lasko,Mbremje,42,8/15/2022
B52,Mengjes,34,8/15/2022
B52,Mesdite,13,8/15/2022
B52,Mbremje,8,8/15/2022
VIPA,Mengjes,22,8/15/2022
VIPA,Mesdite,40,8/15/2022
VIPA,Mbremje,22,8/15/2022
DR GERARD,Mengjes,20,8/15/2022
DR GERARD,Mesdite,5,8/15/2022
DR GERARD,Mbremje,29,8/15/2022
BRAVO,Mengjes,15,8/15/2022
BRAVO,Mesdite,41,8/15/2022
BRAVO,Mbremje,46,8/15/2022
JANA,Mengjes,27,8/15/2022
JANA,Mesdite,34,8/15/2022
JANA,Mbremje,46,8/15/2022
UJE RUGOVE,Mengjes,38,8/15/2022
UJE RUGOVE,Mesdite,32,8/15/2022
UJE RUGOVE,Mbremje,14,8/15/2022
UJE SPRING,Mengjes,24,8/15/2022
UJE SPRING,Mesdite,8,8/15/2022
UJE SPRING,Mbremje,5,8/15/2022
Golden Eagle,Mengjes,30,8/16/2022
Golden Eagle,Mesdite,15,8/16/2022
Golden Eagle,Mbremje,8,8/16/2022
Birra Peja,Mengjes,42,8/16/2022
Birra Peja,Mesdite,48,8/16/2022
Birra Peja,Mbremje,33,8/16/2022
Lasko,Mengjes,45,8/16/2022
Lasko,Mesdite,6,8/16/2022
Lasko,Mbremje,27,8/16/2022
B52,Mengjes,43,8/16/2022
B52,Mesdite,40,8/16/2022
B52,Mbremje,30,8/16/2022
VIPA,Mengjes,1,8/16/2022
VIPA,Mesdite,14,8/16/2022
VIPA,Mbremje,41,8/16/2022
DR GERARD,Mengjes,9,8/16/2022
DR GERARD,Mesdite,8,8/16/2022
DR GERARD,Mbremje,45,8/16/2022
BRAVO,Mengjes,27,8/16/2022
BRAVO,Mesdite,14,8/16/2022
BRAVO,Mbremje,26,8/16/2022
JANA,Mengjes,40,8/16/2022
JANA,Mesdite,39,8/16/2022
JANA,Mbremje,46,8/16/2022
UJE RUGOVE,Mengjes,36,8/16/2022
UJE RUGOVE,Mesdite,8,8/16/2022
UJE RUGOVE,Mbremje,46,8/16/2022
UJE SPRING,Mengjes,16,8/16/2022
UJE SPRING,Mesdite,36,8/16/2022
UJE SPRING,Mbremje,48,8/16/2022
Golden Eagle,Mengjes,43,8/17/2022
Golden Eagle,Mesdite,27,8/17/2022
Golden Eagle,Mbremje,32,8/17/2022
Birra Peja,Mengjes,29,8/17/2022
Birra Peja,Mesdite,18,8/17/2022
Birra Peja,Mbremje,27,8/17/2022
Lasko,Mengjes,45,8/17/2022
Lasko,Mesdite,32,8/17/2022
Lasko,Mbremje,34,8/17/2022
B52,Mengjes,44,8/17/2022
B52,Mesdite,49,8/17/2022
B52,Mbremje,38,8/17/2022
VIPA,Mengjes,8,8/17/2022
VIPA,Mesdite,50,8/17/2022
VIPA,Mbremje,43,8/17/2022
DR GERARD,Mengjes,26,8/17/2022
DR GERARD,Mesdite,16,8/17/2022
DR GERARD,Mbremje,22,8/17/2022
BRAVO,Mengjes,44,8/17/2022
BRAVO,Mesdite,16,8/17/2022
BRAVO,Mbremje,29,8/17/2022
JANA,Mengjes,30,8/17/2022
JANA,Mesdite,50,8/17/2022
JANA,Mbremje,40,8/17/2022
UJE RUGOVE,Mengjes,20,8/17/2022
UJE RUGOVE,Mesdite,19,8/17/2022
UJE RUGOVE,Mbremje,12,8/17/2022
UJE SPRING,Mengjes,24,8/17/2022
UJE SPRING,Mesdite,4,8/17/2022
UJE SPRING,Mbremje,21,8/17/2022
Golden Eagle,Mengjes,20,8/18/2022
Golden Eagle,Mesdite,36,8/18/2022
Golden Eagle,Mbremje,9,8/18/2022
Birra Peja,Mengjes,13,8/18/2022
Birra Peja,Mesdite,8,8/18/2022
Birra Peja,Mbremje,15,8/18/2022
Lasko,Mengjes,45,8/18/2022
Lasko,Mesdite,2,8/18/2022
Lasko,Mbremje,16,8/18/2022
B52,Mengjes,47,8/18/2022
B52,Mesdite,16,8/18/2022
B52,Mbremje,10,8/18/2022
VIPA,Mengjes,37,8/18/2022
VIPA,Mesdite,30,8/18/2022
VIPA,Mbremje,13,8/18/2022
DR GERARD,Mengjes,40,8/18/2022
DR GERARD,Mesdite,26,8/18/2022
DR GERARD,Mbremje,33,8/18/2022
BRAVO,Mengjes,19,8/18/2022
BRAVO,Mesdite,19,8/18/2022
BRAVO,Mbremje,26,8/18/2022
JANA,Mengjes,45,8/18/2022
JANA,Mesdite,25,8/18/2022
JANA,Mbremje,1,8/18/2022
UJE RUGOVE,Mengjes,15,8/18/2022
UJE RUGOVE,Mesdite,13,8/18/2022
UJE RUGOVE,Mbremje,8,8/18/2022
UJE SPRING,Mengjes,41,8/18/2022
UJE SPRING,Mesdite,20,8/18/2022
UJE SPRING,Mbremje,18,8/18/2022
Golden Eagle,Mengjes,18,8/19/2022
Golden Eagle,Mesdite,3,8/19/2022
Golden Eagle,Mbremje,34,8/19/2022
Birra Peja,Mengjes,10,8/19/2022
Birra Peja,Mesdite,45,8/19/2022
Birra Peja,Mbremje,7,8/19/2022
Lasko,Mengjes,42,8/19/2022
Lasko,Mesdite,24,8/19/2022
Lasko,Mbremje,27,8/19/2022
B52,Mengjes,6,8/19/2022
B52,Mesdite,8,8/19/2022
B52,Mbremje,9,8/19/2022
VIPA,Mengjes,23,8/19/2022
VIPA,Mesdite,27,8/19/2022
VIPA,Mbremje,41,8/19/2022
DR GERARD,Mengjes,25,8/19/2022
DR GERARD,Mesdite,12,8/19/2022
DR GERARD,Mbremje,17,8/19/2022
BRAVO,Mengjes,50,8/19/2022
BRAVO,Mesdite,10,8/19/2022
BRAVO,Mbremje,9,8/19/2022
JANA,Mengjes,46,8/19/2022
JANA,Mesdite,14,8/19/2022
JANA,Mbremje,5,8/19/2022
UJE RUGOVE,Mengjes,7,8/19/2022
UJE RUGOVE,Mesdite,34,8/19/2022
UJE RUGOVE,Mbremje,27,8/19/2022
UJE SPRING,Mengjes,2,8/19/2022
UJE SPRING,Mesdite,14,8/19/2022
UJE SPRING,Mbremje,36,8/19/2022
Golden Eagle,Mengjes,38,8/20/2022
Golden Eagle,Mesdite,22,8/20/2022
Golden Eagle,Mbremje,6,8/20/2022
Birra Peja,Mengjes,2,8/20/2022
Birra Peja,Mesdite,8,8/20/2022
Birra Peja,Mbremje,12,8/20/2022
Lasko,Mengjes,42,8/20/2022
Lasko,Mesdite,38,8/20/2022
Lasko,Mbremje,36,8/20/2022
B52,Mengjes,40,8/20/2022
B52,Mesdite,16,8/20/2022
B52,Mbremje,43,8/20/2022
VIPA,Mengjes,8,8/20/2022
VIPA,Mesdite,13,8/20/2022
VIPA,Mbremje,26,8/20/2022
DR GERARD,Mengjes,20,8/20/2022
DR GERARD,Mesdite,13,8/20/2022
DR GERARD,Mbremje,6,8/20/2022
BRAVO,Mengjes,6,8/20/2022
BRAVO,Mesdite,7,8/20/2022
BRAVO,Mbremje,9,8/20/2022
JANA,Mengjes,14,8/20/2022
JANA,Mesdite,4,8/20/2022
JANA,Mbremje,7,8/20/2022
UJE RUGOVE,Mengjes,26,8/20/2022
UJE RUGOVE,Mesdite,34,8/20/2022
UJE RUGOVE,Mbremje,17,8/20/2022
UJE SPRING,Mengjes,50,8/20/2022
UJE SPRING,Mesdite,10,8/20/2022
UJE SPRING,Mbremje,26,8/20/2022
Golden Eagle,Mengjes,32,8/21/2022
Golden Eagle,Mesdite,35,8/21/2022
Golden Eagle,Mbremje,3,8/21/2022
Birra Peja,Mengjes,50,8/21/2022
Birra Peja,Mesdite,39,8/21/2022
Birra Peja,Mbremje,39,8/21/2022
Lasko,Mengjes,18,8/21/2022
Lasko,Mesdite,15,8/21/2022
Lasko,Mbremje,47,8/21/2022
B52,Mengjes,34,8/21/2022
B52,Mesdite,44,8/21/2022
B52,Mbremje,6,8/21/2022
VIPA,Mengjes,8,8/21/2022
VIPA,Mesdite,23,8/21/2022
VIPA,Mbremje,10,8/21/2022
DR GERARD,Mengjes,20,8/21/2022
DR GERARD,Mesdite,22,8/21/2022
DR GERARD,Mbremje,43,8/21/2022
BRAVO,Mengjes,42,8/21/2022
BRAVO,Mesdite,43,8/21/2022
BRAVO,Mbremje,24,8/21/2022
JANA,Mengjes,19,8/21/2022
JANA,Mesdite,39,8/21/2022
JANA,Mbremje,30,8/21/2022
UJE RUGOVE,Mengjes,2,8/21/2022
UJE RUGOVE,Mesdite,48,8/21/2022
UJE RUGOVE,Mbremje,20,8/21/2022
UJE SPRING,Mengjes,19,8/21/2022
UJE SPRING,Mesdite,48,8/21/2022
UJE SPRING,Mbremje,7,8/21/2022
Golden Eagle,Mengjes,1,8/22/2022
Golden Eagle,Mesdite,2,8/22/2022
Golden Eagle,Mbremje,48,8/22/2022
Birra Peja,Mengjes,41,8/22/2022
Birra Peja,Mesdite,5,8/22/2022
Birra Peja,Mbremje,12,8/22/2022
Lasko,Mengjes,22,8/22/2022
Lasko,Mesdite,13,8/22/2022
Lasko,Mbremje,25,8/22/2022
B52,Mengjes,12,8/22/2022
B52,Mesdite,6,8/22/2022
B52,Mbremje,42,8/22/2022
VIPA,Mengjes,47,8/22/2022
VIPA,Mesdite,40,8/22/2022
VIPA,Mbremje,15,8/22/2022
DR GERARD,Mengjes,3,8/22/2022
DR GERARD,Mesdite,9,8/22/2022
DR GERARD,Mbremje,20,8/22/2022
BRAVO,Mengjes,47,8/22/2022
BRAVO,Mesdite,2,8/22/2022
BRAVO,Mbremje,18,8/22/2022
JANA,Mengjes,25,8/22/2022
JANA,Mesdite,29,8/22/2022
JANA,Mbremje,20,8/22/2022
UJE RUGOVE,Mengjes,43,8/22/2022
UJE RUGOVE,Mesdite,4,8/22/2022
UJE RUGOVE,Mbremje,49,8/22/2022
UJE SPRING,Mengjes,11,8/22/2022
UJE SPRING,Mesdite,1,8/22/2022
UJE SPRING,Mbremje,22,8/22/2022
Golden Eagle,Mengjes,49,8/23/2022
Golden Eagle,Mesdite,40,8/23/2022
Golden Eagle,Mbremje,28,8/23/2022
Birra Peja,Mengjes,24,8/23/2022
Birra Peja,Mesdite,13,8/23/2022
Birra Peja,Mbremje,40,8/23/2022
Lasko,Mengjes,12,8/23/2022
Lasko,Mesdite,29,8/23/2022
Lasko,Mbremje,45,8/23/2022
B52,Mengjes,31,8/23/2022
B52,Mesdite,9,8/23/2022
B52,Mbremje,12,8/23/2022
VIPA,Mengjes,8,8/23/2022
VIPA,Mesdite,23,8/23/2022
VIPA,Mbremje,42,8/23/2022
DR GERARD,Mengjes,40,8/23/2022
DR GERARD,Mesdite,33,8/23/2022
DR GERARD,Mbremje,21,8/23/2022
BRAVO,Mengjes,44,8/23/2022
BRAVO,Mesdite,8,8/23/2022
BRAVO,Mbremje,26,8/23/2022
JANA,Mengjes,2,8/23/2022
JANA,Mesdite,8,8/23/2022
JANA,Mbremje,45,8/23/2022
UJE RUGOVE,Mengjes,8,8/23/2022
UJE RUGOVE,Mesdite,40,8/23/2022
UJE RUGOVE,Mbremje,21,8/23/2022
UJE SPRING,Mengjes,10,8/23/2022
UJE SPRING,Mesdite,1,8/23/2022
UJE SPRING,Mbremje,9,8/23/2022
Golden Eagle,Mengjes,13,8/24/2022
Golden Eagle,Mesdite,46,8/24/2022
Golden Eagle,Mbremje,30,8/24/2022
Birra Peja,Mengjes,48,8/24/2022
Birra Peja,Mesdite,24,8/24/2022
Birra Peja,Mbremje,45,8/24/2022
Lasko,Mengjes,38,8/24/2022
Lasko,Mesdite,17,8/24/2022
Lasko,Mbremje,8,8/24/2022
B52,Mengjes,50,8/24/2022
B52,Mesdite,21,8/24/2022
B52,Mbremje,22,8/24/2022
VIPA,Mengjes,4,8/24/2022
VIPA,Mesdite,2,8/24/2022
VIPA,Mbremje,45,8/24/2022
DR GERARD,Mengjes,39,8/24/2022
DR GERARD,Mesdite,4,8/24/2022
DR GERARD,Mbremje,32,8/24/2022
BRAVO,Mengjes,1,8/24/2022
BRAVO,Mesdite,11,8/24/2022
BRAVO,Mbremje,47,8/24/2022
JANA,Mengjes,48,8/24/2022
JANA,Mesdite,20,8/24/2022
JANA,Mbremje,35,8/24/2022
UJE RUGOVE,Mengjes,7,8/24/2022
UJE RUGOVE,Mesdite,37,8/24/2022
UJE RUGOVE,Mbremje,47,8/24/2022
UJE SPRING,Mengjes,22,8/24/2022
UJE SPRING,Mesdite,40,8/24/2022
UJE SPRING,Mbremje,45,8/24/2022
Golden Eagle,Mengjes,21,8/25/2022
Golden Eagle,Mesdite,20,8/25/2022
Golden Eagle,Mbremje,19,8/25/2022
Birra Peja,Mengjes,13,8/25/2022
Birra Peja,Mesdite,42,8/25/2022
Birra Peja,Mbremje,1,8/25/2022
Lasko,Mengjes,29,8/25/2022
Lasko,Mesdite,31,8/25/2022
Lasko,Mbremje,27,8/25/2022
B52,Mengjes,38,8/25/2022
B52,Mesdite,1,8/25/2022
B52,Mbremje,44,8/25/2022
VIPA,Mengjes,38,8/25/2022
VIPA,Mesdite,13,8/25/2022
VIPA,Mbremje,39,8/25/2022
DR GERARD,Mengjes,7,8/25/2022
DR GERARD,Mesdite,2,8/25/2022
DR GERARD,Mbremje,3,8/25/2022
BRAVO,Mengjes,26,8/25/2022
BRAVO,Mesdite,42,8/25/2022
BRAVO,Mbremje,44,8/25/2022
JANA,Mengjes,47,8/25/2022
JANA,Mesdite,6,8/25/2022
JANA,Mbremje,15,8/25/2022
UJE RUGOVE,Mengjes,16,8/25/2022
UJE RUGOVE,Mesdite,5,8/25/2022
UJE RUGOVE,Mbremje,34,8/25/2022
UJE SPRING,Mengjes,18,8/25/2022
UJE SPRING,Mesdite,50,8/25/2022
UJE SPRING,Mbremje,19,8/25/2022
Golden Eagle,Mengjes,42,8/26/2022
Golden Eagle,Mesdite,4,8/26/2022
Golden Eagle,Mbremje,12,8/26/2022
Birra Peja,Mengjes,40,8/26/2022
Birra Peja,Mesdite,21,8/26/2022
Birra Peja,Mbremje,26,8/26/2022
Lasko,Mengjes,48,8/26/2022
Lasko,Mesdite,42,8/26/2022
Lasko,Mbremje,39,8/26/2022
B52,Mengjes,5,8/26/2022
B52,Mesdite,22,8/26/2022
B52,Mbremje,5,8/26/2022
VIPA,Mengjes,1,8/26/2022
VIPA,Mesdite,14,8/26/2022
VIPA,Mbremje,30,8/26/2022
DR GERARD,Mengjes,2,8/26/2022
DR GERARD,Mesdite,30,8/26/2022
DR GERARD,Mbremje,13,8/26/2022
BRAVO,Mengjes,24,8/26/2022
BRAVO,Mesdite,32,8/26/2022
BRAVO,Mbremje,42,8/26/2022
JANA,Mengjes,46,8/26/2022
JANA,Mesdite,4,8/26/2022
JANA,Mbremje,41,8/26/2022
UJE RUGOVE,Mengjes,30,8/26/2022
UJE RUGOVE,Mesdite,29,8/26/2022
UJE RUGOVE,Mbremje,48,8/26/2022
UJE SPRING,Mengjes,16,8/26/2022
UJE SPRING,Mesdite,4,8/26/2022
UJE SPRING,Mbremje,25,8/26/2022
Golden Eagle,Mengjes,45,8/27/2022
Golden Eagle,Mesdite,45,8/27/2022
Golden Eagle,Mbremje,29,8/27/2022
Birra Peja,Mengjes,30,8/27/2022
Birra Peja,Mesdite,23,8/27/2022
Birra Peja,Mbremje,39,8/27/2022
Lasko,Mengjes,13,8/27/2022
Lasko,Mesdite,36,8/27/2022
Lasko,Mbremje,23,8/27/2022
B52,Mengjes,1,8/27/2022
B52,Mesdite,49,8/27/2022
B52,Mbremje,34,8/27/2022
VIPA,Mengjes,33,8/27/2022
VIPA,Mesdite,32,8/27/2022
VIPA,Mbremje,31,8/27/2022
DR GERARD,Mengjes,9,8/27/2022
DR GERARD,Mesdite,27,8/27/2022
DR GERARD,Mbremje,47,8/27/2022
BRAVO,Mengjes,18,8/27/2022
BRAVO,Mesdite,42,8/27/2022
BRAVO,Mbremje,13,8/27/2022
JANA,Mengjes,41,8/27/2022
JANA,Mesdite,39,8/27/2022
JANA,Mbremje,32,8/27/2022
UJE RUGOVE,Mengjes,39,8/27/2022
UJE RUGOVE,Mesdite,11,8/27/2022
UJE RUGOVE,Mbremje,30,8/27/2022
UJE SPRING,Mengjes,20,8/27/2022
UJE SPRING,Mesdite,21,8/27/2022
UJE SPRING,Mbremje,37,8/27/2022
Golden Eagle,Mengjes,13,8/28/2022
Golden Eagle,Mesdite,5,8/28/2022
Golden Eagle,Mbremje,17,8/28/2022
Birra Peja,Mengjes,44,8/28/2022
Birra Peja,Mesdite,29,8/28/2022
Birra Peja,Mbremje,36,8/28/2022
Lasko,Mengjes,18,8/28/2022
Lasko,Mesdite,50,8/28/2022
Lasko,Mbremje,8,8/28/2022
B52,Mengjes,32,8/28/2022
B52,Mesdite,47,8/28/2022
B52,Mbremje,44,8/28/2022
VIPA,Mengjes,14,8/28/2022
VIPA,Mesdite,19,8/28/2022
VIPA,Mbremje,10,8/28/2022
DR GERARD,Mengjes,8,8/28/2022
DR GERARD,Mesdite,5,8/28/2022
DR GERARD,Mbremje,39,8/28/2022
BRAVO,Mengjes,32,8/28/2022
BRAVO,Mesdite,35,8/28/2022
BRAVO,Mbremje,46,8/28/2022
JANA,Mengjes,42,8/28/2022
JANA,Mesdite,18,8/28/2022
JANA,Mbremje,8,8/28/2022
UJE RUGOVE,Mengjes,39,8/28/2022
UJE RUGOVE,Mesdite,27,8/28/2022
UJE RUGOVE,Mbremje,31,8/28/2022
UJE SPRING,Mengjes,13,8/28/2022
UJE SPRING,Mesdite,4,8/28/2022
UJE SPRING,Mbremje,18,8/28/2022
Golden Eagle,Mengjes,5,8/29/2022
Golden Eagle,Mesdite,29,8/29/2022
Golden Eagle,Mbremje,36,8/29/2022
Birra Peja,Mengjes,50,8/29/2022
Birra Peja,Mesdite,43,8/29/2022
Birra Peja,Mbremje,47,8/29/2022
Lasko,Mengjes,18,8/29/2022
Lasko,Mesdite,17,8/29/2022
Lasko,Mbremje,26,8/29/2022
B52,Mengjes,40,8/29/2022
B52,Mesdite,22,8/29/2022
B52,Mbremje,49,8/29/2022
VIPA,Mengjes,34,8/29/2022
VIPA,Mesdite,19,8/29/2022
VIPA,Mbremje,14,8/29/2022
DR GERARD,Mengjes,31,8/29/2022
DR GERARD,Mesdite,26,8/29/2022
DR GERARD,Mbremje,13,8/29/2022
BRAVO,Mengjes,40,8/29/2022
BRAVO,Mesdite,21,8/29/2022
BRAVO,Mbremje,36,8/29/2022
JANA,Mengjes,44,8/29/2022
JANA,Mesdite,33,8/29/2022
JANA,Mbremje,39,8/29/2022
UJE RUGOVE,Mengjes,9,8/29/2022
UJE RUGOVE,Mesdite,17,8/29/2022
UJE RUGOVE,Mbremje,44,8/29/2022
UJE SPRING,Mengjes,4,8/29/2022
UJE SPRING,Mesdite,4,8/29/2022
UJE SPRING,Mbremje,42,8/29/2022
Golden Eagle,Mengjes,20,8/30/2022
Golden Eagle,Mesdite,23,8/30/2022
Golden Eagle,Mbremje,13,8/30/2022
Birra Peja,Mengjes,4,8/30/2022
Birra Peja,Mesdite,36,8/30/2022
Birra Peja,Mbremje,14,8/30/2022
Lasko,Mengjes,12,8/30/2022
Lasko,Mesdite,25,8/30/2022
Lasko,Mbremje,35,8/30/2022
B52,Mengjes,29,8/30/2022
B52,Mesdite,31,8/30/2022
B52,Mbremje,14,8/30/2022
VIPA,Mengjes,10,8/30/2022
VIPA,Mesdite,38,8/30/2022
VIPA,Mbremje,44,8/30/2022
DR GERARD,Mengjes,18,8/30/2022
DR GERARD,Mesdite,45,8/30/2022
DR GERARD,Mbremje,47,8/30/2022
BRAVO,Mengjes,9,8/30/2022
BRAVO,Mesdite,1,8/30/2022
BRAVO,Mbremje,16,8/30/2022
JANA,Mengjes,28,8/30/2022
JANA,Mesdite,10,8/30/2022
JANA,Mbremje,46,8/30/2022
UJE RUGOVE,Mengjes,1,8/30/2022
UJE RUGOVE,Mesdite,47,8/30/2022
UJE RUGOVE,Mbremje,14,8/30/2022
UJE SPRING,Mengjes,36,8/30/2022
UJE SPRING,Mesdite,50,8/30/2022
UJE SPRING,Mbremje,33,8/30/2022
Golden Eagle,Mengjes,18,8/31/2022
Golden Eagle,Mesdite,15,8/31/2022
Golden Eagle,Mbremje,18,8/31/2022
Birra Peja,Mengjes,45,8/31/2022
Birra Peja,Mesdite,50,8/31/2022
Birra Peja,Mbremje,38,8/31/2022
Lasko,Mengjes,39,8/31/2022
Lasko,Mesdite,41,8/31/2022
Lasko,Mbremje,47,8/31/2022
B52,Mengjes,8,8/31/2022
B52,Mesdite,25,8/31/2022
B52,Mbremje,19,8/31/2022
VIPA,Mengjes,15,8/31/2022
VIPA,Mesdite,49,8/31/2022
VIPA,Mbremje,24,8/31/2022
DR GERARD,Mengjes,36,8/31/2022
DR GERARD,Mesdite,10,8/31/2022
DR GERARD,Mbremje,2,8/31/2022
BRAVO,Mengjes,28,8/31/2022
BRAVO,Mesdite,44,8/31/2022
BRAVO,Mbremje,25,8/31/2022
JANA,Mengjes,44,8/31/2022
JANA,Mesdite,38,8/31/2022
JANA,Mbremje,48,8/31/2022
UJE RUGOVE,Mengjes,15,8/31/2022
UJE RUGOVE,Mesdite,37,8/31/2022
UJE RUGOVE,Mbremje,30,8/31/2022
UJE SPRING,Mengjes,34,8/31/2022
UJE SPRING,Mesdite,13,8/31/2022
UJE SPRING,Mbremje,31,8/31/2022
Golden Eagle,Mengjes,31,9/1/2022
Golden Eagle,Mesdite,10,9/1/2022
Golden Eagle,Mbremje,40,9/1/2022
Birra Peja,Mengjes,11,9/1/2022
Birra Peja,Mesdite,41,9/1/2022
Birra Peja,Mbremje,42,9/1/2022
Lasko,Mengjes,42,9/1/2022
Lasko,Mesdite,13,9/1/2022
Lasko,Mbremje,50,9/1/2022
B52,Mengjes,32,9/1/2022
B52,Mesdite,39,9/1/2022
B52,Mbremje,33,9/1/2022
VIPA,Mengjes,10,9/1/2022
VIPA,Mesdite,1,9/1/2022
VIPA,Mbremje,9,9/1/2022
DR GERARD,Mengjes,34,9/1/2022
DR GERARD,Mesdite,34,9/1/2022
DR GERARD,Mbremje,1,9/1/2022
BRAVO,Mengjes,25,9/1/2022
BRAVO,Mesdite,36,9/1/2022
BRAVO,Mbremje,29,9/1/2022
JANA,Mengjes,29,9/1/2022
JANA,Mesdite,6,9/1/2022
JANA,Mbremje,46,9/1/2022
UJE RUGOVE,Mengjes,25,9/1/2022
UJE RUGOVE,Mesdite,3,9/1/2022
UJE RUGOVE,Mbremje,50,9/1/2022
UJE SPRING,Mengjes,34,9/1/2022
UJE SPRING,Mesdite,30,9/1/2022
UJE SPRING,Mbremje,33,9/1/2022
Golden Eagle,Mengjes,13,9/2/2022
Golden Eagle,Mesdite,48,9/2/2022
Golden Eagle,Mbremje,24,9/2/2022
Birra Peja,Mengjes,10,9/2/2022
Birra Peja,Mesdite,18,9/2/2022
Birra Peja,Mbremje,36,9/2/2022
Lasko,Mengjes,12,9/2/2022
Lasko,Mesdite,32,9/2/2022
Lasko,Mbremje,7,9/2/2022
B52,Mengjes,29,9/2/2022
B52,Mesdite,2,9/2/2022
B52,Mbremje,21,9/2/2022
VIPA,Mengjes,49,9/2/2022
VIPA,Mesdite,7,9/2/2022
VIPA,Mbremje,11,9/2/2022
