Produkti,KohaDites,Shitjet,Data
DR GERARD,Mengjes,10,51:06.8
DR GERARD,Mesdite,46,51:06.8
DR GERARD,Mbremje,35,51:06.8
PATOS,Mengjes,39,51:06.8
PATOS,Mesdite,20,51:06.8
PATOS,Mbremje,4,51:06.8
DORITOS,Mengjes,6,51:06.8
DORITOS,Mesdite,43,51:06.8
DORITOS,Mbremje,36,51:06.8
JANA,Mengjes,10,51:06.8
JANA,Mesdite,34,51:06.8
JANA,Mbremje,44,51:06.8
SKOPSKO,Mengjes,6,51:06.8
SKOPSKO,Mesdite,32,51:06.8
SKOPSKO,Mbremje,8,51:06.8
Golden Eagle,Mengjes,44,51:06.8
Golden Eagle,Mesdite,33,51:06.8
Golden Eagle,Mbremje,10,51:06.8
Birra Peja,Mengjes,42,51:06.8
Birra Peja,Mesdite,21,51:06.8
Birra Peja,Mbremje,13,51:06.8
Lasko,Mengjes,24,51:06.8
Lasko,Mesdite,32,51:06.8
Lasko,Mbremje,27,51:06.8
B52,Mengjes,17,51:06.8
B52,Mesdite,11,51:06.8
B52,Mbremje,38,51:06.8
VIPA,Mengjes,26,51:06.8
VIPA,Mesdite,10,51:06.8
VIPA,Mbremje,12,51:06.8
DR GERARD,Mengjes,20,51:06.8
DR GERARD,Mesdite,50,51:06.8
DR GERARD,Mbremje,12,51:06.8
PATOS,Mengjes,22,51:06.8
PATOS,Mesdite,50,51:06.8
PATOS,Mbremje,37,51:06.8
DORITOS,Mengjes,42,51:06.8
DORITOS,Mesdite,49,51:06.8
DORITOS,Mbremje,13,51:06.8
JANA,Mengjes,34,51:06.8
JANA,Mesdite,10,51:06.8
JANA,Mbremje,42,51:06.8
SKOPSKO,Mengjes,5,51:06.8
SKOPSKO,Mesdite,10,51:06.8
SKOPSKO,Mbremje,22,51:06.8
Golden Eagle,Mengjes,10,51:06.8
Golden Eagle,Mesdite,26,51:06.8
Golden Eagle,Mbremje,10,51:06.8
Birra Peja,Mengjes,15,51:06.8
Birra Peja,Mesdite,35,51:06.8
Birra Peja,Mbremje,19,51:06.8
Lasko,Mengjes,28,51:06.8
Lasko,Mesdite,45,51:06.8
Lasko,Mbremje,4,51:06.8
B52,Mengjes,9,51:06.8
B52,Mesdite,15,51:06.8
B52,Mbremje,22,51:06.8
VIPA,Mengjes,29,51:06.8
VIPA,Mesdite,4,51:06.8
VIPA,Mbremje,23,51:06.8
DR GERARD,Mengjes,5,51:06.8
DR GERARD,Mesdite,14,51:06.8
DR GERARD,Mbremje,21,51:06.8
PATOS,Mengjes,34,51:06.8
PATOS,Mesdite,13,51:06.8
PATOS,Mbremje,28,51:06.8
DORITOS,Mengjes,35,51:06.8
DORITOS,Mesdite,28,51:06.8
DORITOS,Mbremje,19,51:06.8
JANA,Mengjes,7,51:06.8
JANA,Mesdite,44,51:06.8
JANA,Mbremje,20,51:06.8
SKOPSKO,Mengjes,19,51:06.8
SKOPSKO,Mesdite,17,51:06.8
SKOPSKO,Mbremje,24,51:06.8
Golden Eagle,Mengjes,27,51:06.8
Golden Eagle,Mesdite,42,51:06.8
Golden Eagle,Mbremje,38,51:06.8
Birra Peja,Mengjes,3,51:06.8
Birra Peja,Mesdite,49,51:06.8
Birra Peja,Mbremje,47,51:06.8
Lasko,Mengjes,12,51:06.8
Lasko,Mesdite,49,51:06.8
Lasko,Mbremje,34,51:06.8
B52,Mengjes,34,51:06.8
B52,Mesdite,44,51:06.8
B52,Mbremje,30,51:06.8
VIPA,Mengjes,44,51:06.8
VIPA,Mesdite,44,51:06.8
VIPA,Mbremje,39,51:06.8
DR GERARD,Mengjes,4,51:06.8
DR GERARD,Mesdite,7,51:06.8
DR GERARD,Mbremje,4,51:06.8
PATOS,Mengjes,30,51:06.8
PATOS,Mesdite,3,51:06.8
PATOS,Mbremje,20,51:06.8
DORITOS,Mengjes,43,51:06.8
DORITOS,Mesdite,19,51:06.8
DORITOS,Mbremje,26,51:06.8
JANA,Mengjes,34,51:06.8
JANA,Mesdite,10,51:06.8
JANA,Mbremje,11,51:06.8
SKOPSKO,Mengjes,8,51:06.8
SKOPSKO,Mesdite,50,51:06.8
SKOPSKO,Mbremje,13,51:06.8
Golden Eagle,Mengjes,19,51:06.8
Golden Eagle,Mesdite,24,51:06.8
Golden Eagle,Mbremje,39,51:06.8
Birra Peja,Mengjes,31,51:06.8
Birra Peja,Mesdite,1,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,26,51:06.8
Lasko,Mesdite,38,51:06.8
Lasko,Mbremje,34,51:06.8
B52,Mengjes,5,51:06.8
B52,Mesdite,34,51:06.8
B52,Mbremje,33,51:06.8
VIPA,Mengjes,25,51:06.8
VIPA,Mesdite,46,51:06.8
VIPA,Mbremje,27,51:06.8
DR GERARD,Mengjes,26,51:06.8
DR GERARD,Mesdite,50,51:06.8
DR GERARD,Mbremje,38,51:06.8
PATOS,Mengjes,48,51:06.8
PATOS,Mesdite,50,51:06.8
PATOS,Mbremje,46,51:06.8
DORITOS,Mengjes,30,51:06.8
DORITOS,Mesdite,46,51:06.8
DORITOS,Mbremje,26,51:06.8
JANA,Mengjes,2,51:06.8
JANA,Mesdite,4,51:06.8
JANA,Mbremje,2,51:06.8
SKOPSKO,Mengjes,15,51:06.8
SKOPSKO,Mesdite,26,51:06.8
SKOPSKO,Mbremje,46,51:06.8
Golden Eagle,Mengjes,18,51:06.8
Golden Eagle,Mesdite,6,51:06.8
Golden Eagle,Mbremje,32,51:06.8
Birra Peja,Mengjes,40,51:06.8
Birra Peja,Mesdite,35,51:06.8
Birra Peja,Mbremje,5,51:06.8
Lasko,Mengjes,26,51:06.8
Lasko,Mesdite,13,51:06.8
Lasko,Mbremje,12,51:06.8
B52,Mengjes,6,51:06.8
B52,Mesdite,4,51:06.8
B52,Mbremje,23,51:06.8
VIPA,Mengjes,27,51:06.8
VIPA,Mesdite,25,51:06.8
VIPA,Mbremje,50,51:06.8
DR GERARD,Mengjes,35,51:06.8
DR GERARD,Mesdite,15,51:06.8
DR GERARD,Mbremje,29,51:06.8
PATOS,Mengjes,34,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,50,51:06.8
DORITOS,Mengjes,49,51:06.8
DORITOS,Mesdite,43,51:06.8
DORITOS,Mbremje,1,51:06.8
JANA,Mengjes,14,51:06.8
JANA,Mesdite,38,51:06.8
JANA,Mbremje,43,51:06.8
SKOPSKO,Mengjes,17,51:06.8
SKOPSKO,Mesdite,24,51:06.8
SKOPSKO,Mbremje,7,51:06.8
Golden Eagle,Mengjes,20,51:06.8
Golden Eagle,Mesdite,40,51:06.8
Golden Eagle,Mbremje,10,51:06.8
Birra Peja,Mengjes,3,51:06.8
Birra Peja,Mesdite,50,51:06.8
Birra Peja,Mbremje,42,51:06.8
Lasko,Mengjes,29,51:06.8
Lasko,Mesdite,45,51:06.8
Lasko,Mbremje,7,51:06.8
B52,Mengjes,16,51:06.8
B52,Mesdite,20,51:06.8
B52,Mbremje,17,51:06.8
VIPA,Mengjes,35,51:06.8
VIPA,Mesdite,29,51:06.8
VIPA,Mbremje,45,51:06.8
DR GERARD,Mengjes,15,51:06.8
DR GERARD,Mesdite,30,51:06.8
DR GERARD,Mbremje,41,51:06.8
PATOS,Mengjes,9,51:06.8
PATOS,Mesdite,35,51:06.8
PATOS,Mbremje,39,51:06.8
DORITOS,Mengjes,1,51:06.8
DORITOS,Mesdite,17,51:06.8
DORITOS,Mbremje,38,51:06.8
JANA,Mengjes,7,51:06.8
JANA,Mesdite,34,51:06.8
JANA,Mbremje,12,51:06.8
SKOPSKO,Mengjes,45,51:06.8
SKOPSKO,Mesdite,2,51:06.8
SKOPSKO,Mbremje,46,51:06.8
Golden Eagle,Mengjes,48,51:06.8
Golden Eagle,Mesdite,31,51:06.8
Golden Eagle,Mbremje,12,51:06.8
Birra Peja,Mengjes,17,51:06.8
Birra Peja,Mesdite,26,51:06.8
Birra Peja,Mbremje,14,51:06.8
Lasko,Mengjes,12,51:06.8
Lasko,Mesdite,42,51:06.8
Lasko,Mbremje,37,51:06.8
B52,Mengjes,16,51:06.8
B52,Mesdite,24,51:06.8
B52,Mbremje,36,51:06.8
VIPA,Mengjes,40,51:06.8
VIPA,Mesdite,46,51:06.8
VIPA,Mbremje,4,51:06.8
DR GERARD,Mengjes,43,51:06.8
DR GERARD,Mesdite,3,51:06.8
DR GERARD,Mbremje,40,51:06.8
PATOS,Mengjes,15,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,50,51:06.8
DORITOS,Mengjes,2,51:06.8
DORITOS,Mesdite,6,51:06.8
DORITOS,Mbremje,49,51:06.8
JANA,Mengjes,41,51:06.8
JANA,Mesdite,1,51:06.8
JANA,Mbremje,14,51:06.8
SKOPSKO,Mengjes,47,51:06.8
SKOPSKO,Mesdite,40,51:06.8
SKOPSKO,Mbremje,3,51:06.8
Golden Eagle,Mengjes,40,51:06.8
Golden Eagle,Mesdite,44,51:06.8
Golden Eagle,Mbremje,30,51:06.8
Birra Peja,Mengjes,9,51:06.8
Birra Peja,Mesdite,30,51:06.8
Birra Peja,Mbremje,16,51:06.8
Lasko,Mengjes,10,51:06.8
Lasko,Mesdite,10,51:06.8
Lasko,Mbremje,33,51:06.8
B52,Mengjes,20,51:06.8
B52,Mesdite,18,51:06.8
B52,Mbremje,49,51:06.8
VIPA,Mengjes,10,51:06.8
VIPA,Mesdite,14,51:06.8
VIPA,Mbremje,19,51:06.8
DR GERARD,Mengjes,11,51:06.8
DR GERARD,Mesdite,2,51:06.8
DR GERARD,Mbremje,7,51:06.8
PATOS,Mengjes,13,51:06.8
PATOS,Mesdite,3,51:06.8
PATOS,Mbremje,17,51:06.8
DORITOS,Mengjes,9,51:06.8
DORITOS,Mesdite,45,51:06.8
DORITOS,Mbremje,26,51:06.8
JANA,Mengjes,26,51:06.8
JANA,Mesdite,13,51:06.8
JANA,Mbremje,41,51:06.8
SKOPSKO,Mengjes,27,51:06.8
SKOPSKO,Mesdite,19,51:06.8
SKOPSKO,Mbremje,9,51:06.8
Golden Eagle,Mengjes,6,51:06.8
Golden Eagle,Mesdite,2,51:06.8
Golden Eagle,Mbremje,15,51:06.8
Birra Peja,Mengjes,3,51:06.8
Birra Peja,Mesdite,1,51:06.8
Birra Peja,Mbremje,42,51:06.8
Lasko,Mengjes,24,51:06.8
Lasko,Mesdite,17,51:06.8
Lasko,Mbremje,43,51:06.8
B52,Mengjes,44,51:06.8
B52,Mesdite,3,51:06.8
B52,Mbremje,48,51:06.8
VIPA,Mengjes,23,51:06.8
VIPA,Mesdite,33,51:06.8
VIPA,Mbremje,37,51:06.8
DR GERARD,Mengjes,26,51:06.8
DR GERARD,Mesdite,29,51:06.8
DR GERARD,Mbremje,35,51:06.8
PATOS,Mengjes,31,51:06.8
PATOS,Mesdite,37,51:06.8
PATOS,Mbremje,15,51:06.8
DORITOS,Mengjes,12,51:06.8
DORITOS,Mesdite,6,51:06.8
DORITOS,Mbremje,19,51:06.8
JANA,Mengjes,36,51:06.8
JANA,Mesdite,36,51:06.8
JANA,Mbremje,43,51:06.8
SKOPSKO,Mengjes,3,51:06.8
SKOPSKO,Mesdite,36,51:06.8
SKOPSKO,Mbremje,50,51:06.8
Golden Eagle,Mengjes,30,51:06.8
Golden Eagle,Mesdite,39,51:06.8
Golden Eagle,Mbremje,26,51:06.8
Birra Peja,Mengjes,16,51:06.8
Birra Peja,Mesdite,40,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,25,51:06.8
Lasko,Mesdite,38,51:06.8
Lasko,Mbremje,1,51:06.8
B52,Mengjes,32,51:06.8
B52,Mesdite,1,51:06.8
B52,Mbremje,24,51:06.8
VIPA,Mengjes,3,51:06.8
VIPA,Mesdite,50,51:06.8
VIPA,Mbremje,11,51:06.8
DR GERARD,Mengjes,7,51:06.8
DR GERARD,Mesdite,20,51:06.8
DR GERARD,Mbremje,38,51:06.8
PATOS,Mengjes,42,51:06.8
PATOS,Mesdite,13,51:06.8
PATOS,Mbremje,47,51:06.8
DORITOS,Mengjes,31,51:06.8
DORITOS,Mesdite,12,51:06.8
DORITOS,Mbremje,28,51:06.8
JANA,Mengjes,29,51:06.8
JANA,Mesdite,25,51:06.8
JANA,Mbremje,35,51:06.8
SKOPSKO,Mengjes,21,51:06.8
SKOPSKO,Mesdite,5,51:06.8
SKOPSKO,Mbremje,28,51:06.8
Golden Eagle,Mengjes,37,51:06.8
Golden Eagle,Mesdite,18,51:06.8
Golden Eagle,Mbremje,39,51:06.8
Birra Peja,Mengjes,44,51:06.8
Birra Peja,Mesdite,50,51:06.8
Birra Peja,Mbremje,19,51:06.8
Lasko,Mengjes,35,51:06.8
Lasko,Mesdite,37,51:06.8
Lasko,Mbremje,47,51:06.8
B52,Mengjes,22,51:06.8
B52,Mesdite,15,51:06.8
B52,Mbremje,49,51:06.8
VIPA,Mengjes,15,51:06.8
VIPA,Mesdite,31,51:06.8
VIPA,Mbremje,38,51:06.8
DR GERARD,Mengjes,20,51:06.8
DR GERARD,Mesdite,23,51:06.8
DR GERARD,Mbremje,44,51:06.8
PATOS,Mengjes,36,51:06.8
PATOS,Mesdite,37,51:06.8
PATOS,Mbremje,50,51:06.8
DORITOS,Mengjes,15,51:06.8
DORITOS,Mesdite,42,51:06.8
DORITOS,Mbremje,22,51:06.8
JANA,Mengjes,20,51:06.8
JANA,Mesdite,40,51:06.8
JANA,Mbremje,31,51:06.8
SKOPSKO,Mengjes,6,51:06.8
SKOPSKO,Mesdite,7,51:06.8
SKOPSKO,Mbremje,5,51:06.8
Golden Eagle,Mengjes,5,51:06.8
Golden Eagle,Mesdite,10,51:06.8
Golden Eagle,Mbremje,36,51:06.8
Birra Peja,Mengjes,36,51:06.8
Birra Peja,Mesdite,9,51:06.8
Birra Peja,Mbremje,8,51:06.8
Lasko,Mengjes,27,51:06.8
Lasko,Mesdite,33,51:06.8
Lasko,Mbremje,28,51:06.8
B52,Mengjes,20,51:06.8
B52,Mesdite,48,51:06.8
B52,Mbremje,3,51:06.8
VIPA,Mengjes,25,51:06.8
VIPA,Mesdite,39,51:06.8
VIPA,Mbremje,16,51:06.8
DR GERARD,Mengjes,2,51:06.8
DR GERARD,Mesdite,31,51:06.8
DR GERARD,Mbremje,20,51:06.8
PATOS,Mengjes,11,51:06.8
PATOS,Mesdite,41,51:06.8
PATOS,Mbremje,38,51:06.8
DORITOS,Mengjes,20,51:06.8
DORITOS,Mesdite,35,51:06.8
DORITOS,Mbremje,29,51:06.8
JANA,Mengjes,21,51:06.8
JANA,Mesdite,24,51:06.8
JANA,Mbremje,7,51:06.8
SKOPSKO,Mengjes,3,51:06.8
SKOPSKO,Mesdite,41,51:06.8
SKOPSKO,Mbremje,47,51:06.8
Golden Eagle,Mengjes,47,51:06.8
Golden Eagle,Mesdite,22,51:06.8
Golden Eagle,Mbremje,29,51:06.8
Birra Peja,Mengjes,16,51:06.8
Birra Peja,Mesdite,31,51:06.8
Birra Peja,Mbremje,39,51:06.8
Lasko,Mengjes,27,51:06.8
Lasko,Mesdite,41,51:06.8
Lasko,Mbremje,36,51:06.8
B52,Mengjes,39,51:06.8
B52,Mesdite,3,51:06.8
B52,Mbremje,16,51:06.8
VIPA,Mengjes,30,51:06.8
VIPA,Mesdite,46,51:06.8
VIPA,Mbremje,49,51:06.8
DR GERARD,Mengjes,45,51:06.8
DR GERARD,Mesdite,22,51:06.8
DR GERARD,Mbremje,34,51:06.8
PATOS,Mengjes,19,51:06.8
PATOS,Mesdite,34,51:06.8
PATOS,Mbremje,30,51:06.8
DORITOS,Mengjes,2,51:06.8
DORITOS,Mesdite,45,51:06.8
DORITOS,Mbremje,39,51:06.8
JANA,Mengjes,25,51:06.8
JANA,Mesdite,34,51:06.8
JANA,Mbremje,31,51:06.8
SKOPSKO,Mengjes,31,51:06.8
SKOPSKO,Mesdite,49,51:06.8
SKOPSKO,Mbremje,19,51:06.8
Golden Eagle,Mengjes,17,51:06.8
Golden Eagle,Mesdite,31,51:06.8
Golden Eagle,Mbremje,34,51:06.8
Birra Peja,Mengjes,36,51:06.8
Birra Peja,Mesdite,14,51:06.8
Birra Peja,Mbremje,43,51:06.8
Lasko,Mengjes,27,51:06.8
Lasko,Mesdite,26,51:06.8
Lasko,Mbremje,39,51:06.8
B52,Mengjes,14,51:06.8
B52,Mesdite,15,51:06.8
B52,Mbremje,2,51:06.8
VIPA,Mengjes,8,51:06.8
VIPA,Mesdite,21,51:06.8
VIPA,Mbremje,22,51:06.8
DR GERARD,Mengjes,32,51:06.8
DR GERARD,Mesdite,34,51:06.8
DR GERARD,Mbremje,4,51:06.8
PATOS,Mengjes,16,51:06.8
PATOS,Mesdite,47,51:06.8
PATOS,Mbremje,37,51:06.8
DORITOS,Mengjes,41,51:06.8
DORITOS,Mesdite,17,51:06.8
DORITOS,Mbremje,48,51:06.8
JANA,Mengjes,49,51:06.8
JANA,Mesdite,46,51:06.8
JANA,Mbremje,4,51:06.8
SKOPSKO,Mengjes,42,51:06.8
SKOPSKO,Mesdite,39,51:06.8
SKOPSKO,Mbremje,21,51:06.8
Golden Eagle,Mengjes,30,51:06.8
Golden Eagle,Mesdite,11,51:06.8
Golden Eagle,Mbremje,32,51:06.8
Birra Peja,Mengjes,28,51:06.8
Birra Peja,Mesdite,6,51:06.8
Birra Peja,Mbremje,11,51:06.8
Lasko,Mengjes,30,51:06.8
Lasko,Mesdite,3,51:06.8
Lasko,Mbremje,48,51:06.8
B52,Mengjes,36,51:06.8
B52,Mesdite,28,51:06.8
B52,Mbremje,6,51:06.8
VIPA,Mengjes,31,51:06.8
VIPA,Mesdite,15,51:06.8
VIPA,Mbremje,15,51:06.8
DR GERARD,Mengjes,1,51:06.8
DR GERARD,Mesdite,39,51:06.8
DR GERARD,Mbremje,50,51:06.8
PATOS,Mengjes,5,51:06.8
PATOS,Mesdite,39,51:06.8
PATOS,Mbremje,14,51:06.8
DORITOS,Mengjes,33,51:06.8
DORITOS,Mesdite,14,51:06.8
DORITOS,Mbremje,7,51:06.8
JANA,Mengjes,3,51:06.8
JANA,Mesdite,42,51:06.8
JANA,Mbremje,49,51:06.8
SKOPSKO,Mengjes,34,51:06.8
SKOPSKO,Mesdite,36,51:06.8
SKOPSKO,Mbremje,23,51:06.8
Golden Eagle,Mengjes,11,51:06.8
Golden Eagle,Mesdite,11,51:06.8
Golden Eagle,Mbremje,18,51:06.8
Birra Peja,Mengjes,30,51:06.8
Birra Peja,Mesdite,1,51:06.8
Birra Peja,Mbremje,20,51:06.8
Lasko,Mengjes,21,51:06.8
Lasko,Mesdite,1,51:06.8
Lasko,Mbremje,5,51:06.8
B52,Mengjes,26,51:06.8
B52,Mesdite,7,51:06.8
B52,Mbremje,5,51:06.8
VIPA,Mengjes,19,51:06.8
VIPA,Mesdite,2,51:06.8
VIPA,Mbremje,14,51:06.8
DR GERARD,Mengjes,7,51:06.8
DR GERARD,Mesdite,50,51:06.8
DR GERARD,Mbremje,36,51:06.8
PATOS,Mengjes,19,51:06.8
PATOS,Mesdite,32,51:06.8
PATOS,Mbremje,29,51:06.8
DORITOS,Mengjes,5,51:06.8
DORITOS,Mesdite,22,51:06.8
DORITOS,Mbremje,39,51:06.8
JANA,Mengjes,44,51:06.8
JANA,Mesdite,50,51:06.8
JANA,Mbremje,10,51:06.8
SKOPSKO,Mengjes,43,51:06.8
SKOPSKO,Mesdite,10,51:06.8
SKOPSKO,Mbremje,13,51:06.8
Golden Eagle,Mengjes,22,51:06.8
Golden Eagle,Mesdite,5,51:06.8
Golden Eagle,Mbremje,48,51:06.8
Birra Peja,Mengjes,14,51:06.8
Birra Peja,Mesdite,18,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,20,51:06.8
Lasko,Mesdite,14,51:06.8
Lasko,Mbremje,31,51:06.8
B52,Mengjes,34,51:06.8
B52,Mesdite,30,51:06.8
B52,Mbremje,15,51:06.8
VIPA,Mengjes,29,51:06.8
VIPA,Mesdite,10,51:06.8
VIPA,Mbremje,41,51:06.8
DR GERARD,Mengjes,49,51:06.8
DR GERARD,Mesdite,29,51:06.8
DR GERARD,Mbremje,3,51:06.8
PATOS,Mengjes,33,51:06.8
PATOS,Mesdite,30,51:06.8
PATOS,Mbremje,39,51:06.8
DORITOS,Mengjes,29,51:06.8
DORITOS,Mesdite,32,51:06.8
DORITOS,Mbremje,9,51:06.8
JANA,Mengjes,27,51:06.8
JANA,Mesdite,5,51:06.8
JANA,Mbremje,4,51:06.8
SKOPSKO,Mengjes,39,51:06.8
SKOPSKO,Mesdite,15,51:06.8
SKOPSKO,Mbremje,20,51:06.8
Golden Eagle,Mengjes,16,51:06.8
Golden Eagle,Mesdite,50,51:06.8
Golden Eagle,Mbremje,40,51:06.8
Birra Peja,Mengjes,24,51:06.8
Birra Peja,Mesdite,5,51:06.8
Birra Peja,Mbremje,39,51:06.8
Lasko,Mengjes,30,51:06.8
Lasko,Mesdite,42,51:06.8
Lasko,Mbremje,33,51:06.8
B52,Mengjes,36,51:06.8
B52,Mesdite,2,51:06.8
B52,Mbremje,48,51:06.8
VIPA,Mengjes,44,51:06.8
VIPA,Mesdite,38,51:06.8
VIPA,Mbremje,3,51:06.8
DR GERARD,Mengjes,29,51:06.8
DR GERARD,Mesdite,14,51:06.8
DR GERARD,Mbremje,3,51:06.8
PATOS,Mengjes,13,51:06.8
PATOS,Mesdite,40,51:06.8
PATOS,Mbremje,27,51:06.8
DORITOS,Mengjes,10,51:06.8
DORITOS,Mesdite,31,51:06.8
DORITOS,Mbremje,15,51:06.8
JANA,Mengjes,21,51:06.8
JANA,Mesdite,39,51:06.8
JANA,Mbremje,44,51:06.8
SKOPSKO,Mengjes,44,51:06.8
SKOPSKO,Mesdite,12,51:06.8
SKOPSKO,Mbremje,23,51:06.8
Golden Eagle,Mengjes,11,51:06.8
Golden Eagle,Mesdite,36,51:06.8
Golden Eagle,Mbremje,37,51:06.8
Birra Peja,Mengjes,36,51:06.8
Birra Peja,Mesdite,33,51:06.8
Birra Peja,Mbremje,35,51:06.8
Lasko,Mengjes,48,51:06.8
Lasko,Mesdite,33,51:06.8
Lasko,Mbremje,21,51:06.8
B52,Mengjes,29,51:06.8
B52,Mesdite,37,51:06.8
B52,Mbremje,7,51:06.8
VIPA,Mengjes,27,51:06.8
VIPA,Mesdite,37,51:06.8
VIPA,Mbremje,27,51:06.8
DR GERARD,Mengjes,37,51:06.8
DR GERARD,Mesdite,36,51:06.8
DR GERARD,Mbremje,14,51:06.8
PATOS,Mengjes,7,51:06.8
PATOS,Mesdite,45,51:06.8
PATOS,Mbremje,17,51:06.8
DORITOS,Mengjes,48,51:06.8
DORITOS,Mesdite,48,51:06.8
DORITOS,Mbremje,35,51:06.8
JANA,Mengjes,38,51:06.8
JANA,Mesdite,32,51:06.8
JANA,Mbremje,6,51:06.8
SKOPSKO,Mengjes,26,51:06.8
SKOPSKO,Mesdite,50,51:06.8
SKOPSKO,Mbremje,49,51:06.8
Golden Eagle,Mengjes,2,51:06.8
Golden Eagle,Mesdite,7,51:06.8
Golden Eagle,Mbremje,7,51:06.8
Birra Peja,Mengjes,2,51:06.8
Birra Peja,Mesdite,14,51:06.8
Birra Peja,Mbremje,30,51:06.8
Lasko,Mengjes,27,51:06.8
Lasko,Mesdite,1,51:06.8
Lasko,Mbremje,23,51:06.8
B52,Mengjes,37,51:06.8
B52,Mesdite,19,51:06.8
B52,Mbremje,16,51:06.8
VIPA,Mengjes,15,51:06.8
VIPA,Mesdite,9,51:06.8
VIPA,Mbremje,41,51:06.8
DR GERARD,Mengjes,12,51:06.8
DR GERARD,Mesdite,40,51:06.8
DR GERARD,Mbremje,16,51:06.8
PATOS,Mengjes,37,51:06.8
PATOS,Mesdite,33,51:06.8
PATOS,Mbremje,9,51:06.8
DORITOS,Mengjes,4,51:06.8
DORITOS,Mesdite,4,51:06.8
DORITOS,Mbremje,5,51:06.8
JANA,Mengjes,22,51:06.8
JANA,Mesdite,43,51:06.8
JANA,Mbremje,46,51:06.8
SKOPSKO,Mengjes,35,51:06.8
SKOPSKO,Mesdite,42,51:06.8
SKOPSKO,Mbremje,40,51:06.8
Golden Eagle,Mengjes,38,51:06.8
Golden Eagle,Mesdite,11,51:06.8
Golden Eagle,Mbremje,3,51:06.8
Birra Peja,Mengjes,31,51:06.8
Birra Peja,Mesdite,29,51:06.8
Birra Peja,Mbremje,27,51:06.8
Lasko,Mengjes,27,51:06.8
Lasko,Mesdite,32,51:06.8
Lasko,Mbremje,5,51:06.8
B52,Mengjes,24,51:06.8
B52,Mesdite,38,51:06.8
B52,Mbremje,24,51:06.8
VIPA,Mengjes,22,51:06.8
VIPA,Mesdite,40,51:06.8
VIPA,Mbremje,29,51:06.8
DR GERARD,Mengjes,18,51:06.8
DR GERARD,Mesdite,5,51:06.8
DR GERARD,Mbremje,17,51:06.8
PATOS,Mengjes,10,51:06.8
PATOS,Mesdite,25,51:06.8
PATOS,Mbremje,20,51:06.8
DORITOS,Mengjes,43,51:06.8
DORITOS,Mesdite,17,51:06.8
DORITOS,Mbremje,20,51:06.8
JANA,Mengjes,38,51:06.8
JANA,Mesdite,35,51:06.8
JANA,Mbremje,12,51:06.8
SKOPSKO,Mengjes,29,51:06.8
SKOPSKO,Mesdite,26,51:06.8
SKOPSKO,Mbremje,50,51:06.8
Golden Eagle,Mengjes,36,51:06.8
Golden Eagle,Mesdite,8,51:06.8
Golden Eagle,Mbremje,35,51:06.8
Birra Peja,Mengjes,35,51:06.8
Birra Peja,Mesdite,47,51:06.8
Birra Peja,Mbremje,1,51:06.8
Lasko,Mengjes,12,51:06.8
Lasko,Mesdite,28,51:06.8
Lasko,Mbremje,35,51:06.8
B52,Mengjes,9,51:06.8
B52,Mesdite,34,51:06.8
B52,Mbremje,14,51:06.8
VIPA,Mengjes,17,51:06.8
VIPA,Mesdite,22,51:06.8
VIPA,Mbremje,26,51:06.8
DR GERARD,Mengjes,15,51:06.8
DR GERARD,Mesdite,14,51:06.8
DR GERARD,Mbremje,40,51:06.8
PATOS,Mengjes,46,51:06.8
PATOS,Mesdite,12,51:06.8
PATOS,Mbremje,8,51:06.8
DORITOS,Mengjes,10,51:06.8
DORITOS,Mesdite,28,51:06.8
DORITOS,Mbremje,28,51:06.8
JANA,Mengjes,15,51:06.8
JANA,Mesdite,20,51:06.8
JANA,Mbremje,19,51:06.8
SKOPSKO,Mengjes,1,51:06.8
SKOPSKO,Mesdite,8,51:06.8
SKOPSKO,Mbremje,5,51:06.8
Golden Eagle,Mengjes,50,51:06.8
Golden Eagle,Mesdite,49,51:06.8
Golden Eagle,Mbremje,7,51:06.8
Birra Peja,Mengjes,47,51:06.8
Birra Peja,Mesdite,39,51:06.8
Birra Peja,Mbremje,13,51:06.8
Lasko,Mengjes,48,51:06.8
Lasko,Mesdite,27,51:06.8
Lasko,Mbremje,23,51:06.8
B52,Mengjes,6,51:06.8
B52,Mesdite,40,51:06.8
B52,Mbremje,50,51:06.8
VIPA,Mengjes,11,51:06.8
VIPA,Mesdite,37,51:06.8
VIPA,Mbremje,21,51:06.8
DR GERARD,Mengjes,12,51:06.8
DR GERARD,Mesdite,41,51:06.8
DR GERARD,Mbremje,47,51:06.8
PATOS,Mengjes,6,51:06.8
PATOS,Mesdite,1,51:06.8
PATOS,Mbremje,46,51:06.8
DORITOS,Mengjes,48,51:06.8
DORITOS,Mesdite,37,51:06.8
DORITOS,Mbremje,2,51:06.8
JANA,Mengjes,4,51:06.8
JANA,Mesdite,41,51:06.8
JANA,Mbremje,40,51:06.8
SKOPSKO,Mengjes,30,51:06.8
SKOPSKO,Mesdite,12,51:06.8
SKOPSKO,Mbremje,40,51:06.8
