Produkti,KohaDites,Shitjet,Data
DORITOS,Mbremje,37,2023-12-16
JANA,Mengjes,17,2023-12-16
JANA,Mesdite,39,2023-12-16
JANA,Mbremje,42,2023-12-16
SKOPSKO,Mengjes,25,2023-12-16
SKOPSKO,Mesdite,11,2023-12-16
SKOPSKO,Mbremje,7,2023-12-16
Golden Eagle,Mengjes,22,2023-12-17
Golden Eagle,Mesdite,39,2023-12-17
Golden Eagle,Mbremje,37,2023-12-17
Birra Peja,Mengjes,28,2023-12-17
Birra Peja,Mesdite,29,2023-12-17
Birra Peja,Mbremje,29,2023-12-17
Lasko,Mengjes,34,2023-12-17
Lasko,Mesdite,44,2023-12-17
Lasko,Mbremje,21,2023-12-17
B52,Mengjes,39,2023-12-17
B52,Mesdite,49,2023-12-17
B52,Mbremje,2,2023-12-17
VIPA,Mengjes,7,2023-12-17
VIPA,Mesdite,13,2023-12-17
VIPA,Mbremje,37,2023-12-17
DR GERARD,Mengjes,19,2023-12-17
DR GERARD,Mesdite,32,2023-12-17
DR GERARD,Mbremje,47,2023-12-17
PATOS,Mengjes,8,2023-12-17
PATOS,Mesdite,6,2023-12-17
PATOS,Mbremje,30,2023-12-17
DORITOS,Mengjes,33,2023-12-17
DORITOS,Mesdite,11,2023-12-17
DORITOS,Mbremje,17,2023-12-17
JANA,Mengjes,50,2023-12-17
JANA,Mesdite,39,2023-12-17
JANA,Mbremje,46,2023-12-17
SKOPSKO,Mengjes,47,2023-12-17
SKOPSKO,Mesdite,19,2023-12-17
SKOPSKO,Mbremje,18,2023-12-17
Golden Eagle,Mengjes,11,2023-12-18
Golden Eagle,Mesdite,20,2023-12-18
Golden Eagle,Mbremje,27,2023-12-18
Birra Peja,Mengjes,2,2023-12-18
Birra Peja,Mesdite,27,2023-12-18
Birra Peja,Mbremje,8,2023-12-18
Lasko,Mengjes,50,2023-12-18
Lasko,Mesdite,15,2023-12-18
Lasko,Mbremje,28,2023-12-18
B52,Mengjes,23,2023-12-18
B52,Mesdite,35,2023-12-18
B52,Mbremje,27,2023-12-18
VIPA,Mengjes,11,2023-12-18
VIPA,Mesdite,50,2023-12-18
VIPA,Mbremje,34,2023-12-18
DR GERARD,Mengjes,17,2023-12-18
DR GERARD,Mesdite,14,2023-12-18
DR GERARD,Mbremje,47,2023-12-18
PATOS,Mengjes,35,2023-12-18
PATOS,Mesdite,49,2023-12-18
PATOS,Mbremje,45,2023-12-18
DORITOS,Mengjes,35,2023-12-18
DORITOS,Mesdite,22,2023-12-18
DORITOS,Mbremje,46,2023-12-18
JANA,Mengjes,47,2023-12-18
JANA,Mesdite,13,2023-12-18
JANA,Mbremje,34,2023-12-18
SKOPSKO,Mengjes,49,2023-12-18
SKOPSKO,Mesdite,28,2023-12-18
SKOPSKO,Mbremje,48,2023-12-18
Golden Eagle,Mengjes,41,2023-12-19
Golden Eagle,Mesdite,28,2023-12-19
Golden Eagle,Mbremje,41,2023-12-19
Birra Peja,Mengjes,34,2023-12-19
Birra Peja,Mesdite,6,2023-12-19
Birra Peja,Mbremje,3,2023-12-19
Lasko,Mengjes,6,2023-12-19
Lasko,Mesdite,46,2023-12-19
Lasko,Mbremje,13,2023-12-19
B52,Mengjes,34,2023-12-19
B52,Mesdite,11,2023-12-19
B52,Mbremje,33,2023-12-19
VIPA,Mengjes,38,2023-12-19
VIPA,Mesdite,3,2023-12-19
VIPA,Mbremje,16,2023-12-19
DR GERARD,Mengjes,15,2023-12-19
DR GERARD,Mesdite,1,2023-12-19
DR GERARD,Mbremje,29,2023-12-19
PATOS,Mengjes,20,2023-12-19
PATOS,Mesdite,3,2023-12-19
PATOS,Mbremje,22,2023-12-19
DORITOS,Mengjes,34,2023-12-19
DORITOS,Mesdite,30,2023-12-19
DORITOS,Mbremje,2,2023-12-19
JANA,Mengjes,15,2023-12-19
JANA,Mesdite,9,2023-12-19
JANA,Mbremje,15,2023-12-19
SKOPSKO,Mengjes,1,2023-12-19
SKOPSKO,Mesdite,13,2023-12-19
SKOPSKO,Mbremje,25,2023-12-19
Golden Eagle,Mengjes,43,2023-12-20
Golden Eagle,Mesdite,14,2023-12-20
Golden Eagle,Mbremje,37,2023-12-20
Birra Peja,Mengjes,27,2023-12-20
Birra Peja,Mesdite,19,2023-12-20
Birra Peja,Mbremje,9,2023-12-20
Lasko,Mengjes,4,2023-12-20
Lasko,Mesdite,44,2023-12-20
Lasko,Mbremje,49,2023-12-20
B52,Mengjes,37,2023-12-20
B52,Mesdite,46,2023-12-20
B52,Mbremje,1,2023-12-20
VIPA,Mengjes,11,2023-12-20
VIPA,Mesdite,8,2023-12-20
VIPA,Mbremje,29,2023-12-20
DR GERARD,Mengjes,19,2023-12-20
DR GERARD,Mesdite,12,2023-12-20
DR GERARD,Mbremje,41,2023-12-20
PATOS,Mengjes,33,2023-12-20
PATOS,Mesdite,17,2023-12-20
PATOS,Mbremje,31,2023-12-20
DORITOS,Mengjes,27,2023-12-20
DORITOS,Mesdite,30,2023-12-20
DORITOS,Mbremje,5,2023-12-20
JANA,Mengjes,15,2023-12-20
JANA,Mesdite,21,2023-12-20
JANA,Mbremje,36,2023-12-20
SKOPSKO,Mengjes,15,2023-12-20
SKOPSKO,Mesdite,21,2023-12-20
SKOPSKO,Mbremje,41,2023-12-20
Golden Eagle,Mengjes,29,2023-12-21
Golden Eagle,Mesdite,47,2023-12-21
Golden Eagle,Mbremje,5,2023-12-21
Birra Peja,Mengjes,2,2023-12-21
Birra Peja,Mesdite,11,2023-12-21
Birra Peja,Mbremje,5,2023-12-21
Lasko,Mengjes,8,2023-12-21
Lasko,Mesdite,40,2023-12-21
Lasko,Mbremje,43,2023-12-21
B52,Mengjes,39,2023-12-21
B52,Mesdite,15,2023-12-21
B52,Mbremje,33,2023-12-21
VIPA,Mengjes,14,2023-12-21
VIPA,Mesdite,37,2023-12-21
VIPA,Mbremje,5,2023-12-21
DR GERARD,Mengjes,24,2023-12-21
DR GERARD,Mesdite,18,2023-12-21
DR GERARD,Mbremje,40,2023-12-21
PATOS,Mengjes,10,2023-12-21
PATOS,Mesdite,47,2023-12-21
PATOS,Mbremje,5,2023-12-21
DORITOS,Mengjes,5,2023-12-21
DORITOS,Mesdite,27,2023-12-21
DORITOS,Mbremje,1,2023-12-21
JANA,Mengjes,37,2023-12-21
JANA,Mesdite,27,2023-12-21
JANA,Mbremje,23,2023-12-21
SKOPSKO,Mengjes,13,2023-12-21
SKOPSKO,Mesdite,33,2023-12-21
SKOPSKO,Mbremje,2,2023-12-21
Golden Eagle,Mengjes,16,2023-12-22
Golden Eagle,Mesdite,12,2023-12-22
Golden Eagle,Mbremje,29,2023-12-22
Birra Peja,Mengjes,35,2023-12-22
Birra Peja,Mesdite,32,2023-12-22
Birra Peja,Mbremje,29,2023-12-22
Lasko,Mengjes,26,2023-12-22
Lasko,Mesdite,27,2023-12-22
Lasko,Mbremje,33,2023-12-22
B52,Mengjes,17,2023-12-22
B52,Mesdite,4,2023-12-22
B52,Mbremje,47,2023-12-22
VIPA,Mengjes,36,2023-12-22
VIPA,Mesdite,42,2023-12-22
VIPA,Mbremje,11,2023-12-22
DR GERARD,Mengjes,6,2023-12-22
DR GERARD,Mesdite,2,2023-12-22
DR GERARD,Mbremje,4,2023-12-22
PATOS,Mengjes,8,2023-12-22
PATOS,Mesdite,29,2023-12-22
PATOS,Mbremje,14,2023-12-22
DORITOS,Mengjes,14,2023-12-22
DORITOS,Mesdite,40,2023-12-22
DORITOS,Mbremje,16,2023-12-22
JANA,Mengjes,7,2023-12-22
JANA,Mesdite,37,2023-12-22
JANA,Mbremje,6,2023-12-22
SKOPSKO,Mengjes,28,2023-12-22
SKOPSKO,Mesdite,18,2023-12-22
SKOPSKO,Mbremje,32,2023-12-22
Golden Eagle,Mengjes,11,2023-12-23
Golden Eagle,Mesdite,42,2023-12-23
Golden Eagle,Mbremje,32,2023-12-23
Birra Peja,Mengjes,34,2023-12-23
Birra Peja,Mesdite,35,2023-12-23
Birra Peja,Mbremje,49,2023-12-23
Lasko,Mengjes,1,2023-12-23
Lasko,Mesdite,18,2023-12-23
Lasko,Mbremje,38,2023-12-23
B52,Mengjes,4,2023-12-23
B52,Mesdite,17,2023-12-23
B52,Mbremje,20,2023-12-23
VIPA,Mengjes,3,2023-12-23
VIPA,Mesdite,1,2023-12-23
VIPA,Mbremje,45,2023-12-23
DR GERARD,Mengjes,48,2023-12-23
DR GERARD,Mesdite,17,2023-12-23
DR GERARD,Mbremje,6,2023-12-23
PATOS,Mengjes,22,2023-12-23
PATOS,Mesdite,7,2023-12-23
PATOS,Mbremje,49,2023-12-23
DORITOS,Mengjes,27,2023-12-23
DORITOS,Mesdite,8,2023-12-23
DORITOS,Mbremje,17,2023-12-23
JANA,Mengjes,24,2023-12-23
JANA,Mesdite,41,2023-12-23
JANA,Mbremje,48,2023-12-23
SKOPSKO,Mengjes,13,2023-12-23
SKOPSKO,Mesdite,26,2023-12-23
SKOPSKO,Mbremje,16,2023-12-23
Golden Eagle,Mengjes,33,2023-12-24
Golden Eagle,Mesdite,6,2023-12-24
Golden Eagle,Mbremje,15,2023-12-24
Birra Peja,Mengjes,20,2023-12-24
Birra Peja,Mesdite,23,2023-12-24
Birra Peja,Mbremje,3,2023-12-24
Lasko,Mengjes,10,2023-12-24
Lasko,Mesdite,46,2023-12-24
Lasko,Mbremje,10,2023-12-24
B52,Mengjes,3,2023-12-24
B52,Mesdite,7,2023-12-24
B52,Mbremje,5,2023-12-24
VIPA,Mengjes,7,2023-12-24
VIPA,Mesdite,50,2023-12-24
VIPA,Mbremje,22,2023-12-24
DR GERARD,Mengjes,21,2023-12-24
DR GERARD,Mesdite,21,2023-12-24
DR GERARD,Mbremje,26,2023-12-24
PATOS,Mengjes,39,2023-12-24
PATOS,Mesdite,3,2023-12-24
PATOS,Mbremje,43,2023-12-24
DORITOS,Mengjes,14,2023-12-24
DORITOS,Mesdite,5,2023-12-24
DORITOS,Mbremje,15,2023-12-24
JANA,Mengjes,33,2023-12-24
JANA,Mesdite,42,2023-12-24
JANA,Mbremje,19,2023-12-24
SKOPSKO,Mengjes,45,2023-12-24
SKOPSKO,Mesdite,20,2023-12-24
SKOPSKO,Mbremje,9,2023-12-24
Golden Eagle,Mengjes,15,2023-12-25
Golden Eagle,Mesdite,20,2023-12-25
Golden Eagle,Mbremje,49,2023-12-25
Birra Peja,Mengjes,10,2023-12-25
Birra Peja,Mesdite,39,2023-12-25
Birra Peja,Mbremje,25,2023-12-25
Lasko,Mengjes,35,2023-12-25
Lasko,Mesdite,32,2023-12-25
Lasko,Mbremje,44,2023-12-25
B52,Mengjes,42,2023-12-25
B52,Mesdite,9,2023-12-25
B52,Mbremje,21,2023-12-25
VIPA,Mengjes,48,2023-12-25
VIPA,Mesdite,22,2023-12-25
VIPA,Mbremje,19,2023-12-25
DR GERARD,Mengjes,44,2023-12-25
DR GERARD,Mesdite,10,2023-12-25
DR GERARD,Mbremje,38,2023-12-25
PATOS,Mengjes,34,2023-12-25
PATOS,Mesdite,35,2023-12-25
PATOS,Mbremje,18,2023-12-25
DORITOS,Mengjes,24,2023-12-25
DORITOS,Mesdite,7,2023-12-25
DORITOS,Mbremje,41,2023-12-25
JANA,Mengjes,5,2023-12-25
JANA,Mesdite,17,2023-12-25
JANA,Mbremje,7,2023-12-25
SKOPSKO,Mengjes,36,2023-12-25
SKOPSKO,Mesdite,25,2023-12-25
SKOPSKO,Mbremje,8,2023-12-25
Golden Eagle,Mengjes,29,2023-12-26
Golden Eagle,Mesdite,12,2023-12-26
Golden Eagle,Mbremje,20,2023-12-26
Birra Peja,Mengjes,23,2023-12-26
Birra Peja,Mesdite,34,2023-12-26
Birra Peja,Mbremje,43,2023-12-26
Lasko,Mengjes,23,2023-12-26
Lasko,Mesdite,10,2023-12-26
Lasko,Mbremje,23,2023-12-26
B52,Mengjes,50,2023-12-26
B52,Mesdite,37,2023-12-26
B52,Mbremje,46,2023-12-26
VIPA,Mengjes,34,2023-12-26
VIPA,Mesdite,34,2023-12-26
VIPA,Mbremje,29,2023-12-26
DR GERARD,Mengjes,43,2023-12-26
DR GERARD,Mesdite,11,2023-12-26
DR GERARD,Mbremje,50,2023-12-26
PATOS,Mengjes,11,2023-12-26
PATOS,Mesdite,29,2023-12-26
PATOS,Mbremje,19,2023-12-26
DORITOS,Mengjes,24,2023-12-26
DORITOS,Mesdite,43,2023-12-26
DORITOS,Mbremje,17,2023-12-26
JANA,Mengjes,42,2023-12-26
JANA,Mesdite,44,2023-12-26
JANA,Mbremje,1,2023-12-26
SKOPSKO,Mengjes,37,2023-12-26
SKOPSKO,Mesdite,17,2023-12-26
SKOPSKO,Mbremje,14,2023-12-26
Golden Eagle,Mengjes,28,2023-12-27
Golden Eagle,Mesdite,27,2023-12-27
Golden Eagle,Mbremje,47,2023-12-27
Birra Peja,Mengjes,39,2023-12-27
Birra Peja,Mesdite,43,2023-12-27
Birra Peja,Mbremje,19,2023-12-27
Lasko,Mengjes,17,2023-12-27
Lasko,Mesdite,47,2023-12-27
Lasko,Mbremje,2,2023-12-27
B52,Mengjes,34,2023-12-27
B52,Mesdite,49,2023-12-27
B52,Mbremje,34,2023-12-27
VIPA,Mengjes,42,2023-12-27
VIPA,Mesdite,13,2023-12-27
VIPA,Mbremje,32,2023-12-27
DR GERARD,Mengjes,25,2023-12-27
DR GERARD,Mesdite,23,2023-12-27
DR GERARD,Mbremje,50,2023-12-27
PATOS,Mengjes,6,2023-12-27
PATOS,Mesdite,43,2023-12-27
PATOS,Mbremje,32,2023-12-27
DORITOS,Mengjes,2,2023-12-27
DORITOS,Mesdite,47,2023-12-27
DORITOS,Mbremje,9,2023-12-27
JANA,Mengjes,31,2023-12-27
JANA,Mesdite,5,2023-12-27
JANA,Mbremje,50,2023-12-27
SKOPSKO,Mengjes,20,2023-12-27
SKOPSKO,Mesdite,21,2023-12-27
SKOPSKO,Mbremje,1,2023-12-27
Golden Eagle,Mengjes,18,2023-12-28
Golden Eagle,Mesdite,25,2023-12-28
Golden Eagle,Mbremje,1,2023-12-28
Birra Peja,Mengjes,15,2023-12-28
Birra Peja,Mesdite,34,2023-12-28
Birra Peja,Mbremje,40,2023-12-28
Lasko,Mengjes,13,2023-12-28
Lasko,Mesdite,41,2023-12-28
Lasko,Mbremje,26,2023-12-28
B52,Mengjes,38,2023-12-28
B52,Mesdite,30,2023-12-28
B52,Mbremje,5,2023-12-28
VIPA,Mengjes,18,2023-12-28
VIPA,Mesdite,38,2023-12-28
VIPA,Mbremje,20,2023-12-28
DR GERARD,Mengjes,43,2023-12-28
DR GERARD,Mesdite,40,2023-12-28
DR GERARD,Mbremje,29,2023-12-28
PATOS,Mengjes,15,2023-12-28
PATOS,Mesdite,17,2023-12-28
PATOS,Mbremje,39,2023-12-28
DORITOS,Mengjes,47,2023-12-28
DORITOS,Mesdite,46,2023-12-28
DORITOS,Mbremje,3,2023-12-28
JANA,Mengjes,17,2023-12-28
JANA,Mesdite,2,2023-12-28
JANA,Mbremje,47,2023-12-28
SKOPSKO,Mengjes,15,2023-12-28
SKOPSKO,Mesdite,26,2023-12-28
SKOPSKO,Mbremje,4,2023-12-28
Golden Eagle,Mengjes,10,2023-12-29
Golden Eagle,Mesdite,20,2023-12-29
Golden Eagle,Mbremje,22,2023-12-29
Birra Peja,Mengjes,23,2023-12-29
Birra Peja,Mesdite,18,2023-12-29
Birra Peja,Mbremje,33,2023-12-29
Lasko,Mengjes,42,2023-12-29
Lasko,Mesdite,38,2023-12-29
Lasko,Mbremje,8,2023-12-29
B52,Mengjes,44,2023-12-29
B52,Mesdite,3,2023-12-29
B52,Mbremje,39,2023-12-29
VIPA,Mengjes,41,2023-12-29
VIPA,Mesdite,5,2023-12-29
VIPA,Mbremje,38,2023-12-29
DR GERARD,Mengjes,1,2023-12-29
DR GERARD,Mesdite,12,2023-12-29
DR GERARD,Mbremje,8,2023-12-29
PATOS,Mengjes,35,2023-12-29
PATOS,Mesdite,13,2023-12-29
PATOS,Mbremje,41,2023-12-29
DORITOS,Mengjes,38,2023-12-29
DORITOS,Mesdite,29,2023-12-29
DORITOS,Mbremje,29,2023-12-29
JANA,Mengjes,35,2023-12-29
JANA,Mesdite,47,2023-12-29
JANA,Mbremje,15,2023-12-29
SKOPSKO,Mengjes,18,2023-12-29
SKOPSKO,Mesdite,14,2023-12-29
SKOPSKO,Mbremje,17,2023-12-29
Golden Eagle,Mengjes,34,2023-12-30
Golden Eagle,Mesdite,24,2023-12-30
Golden Eagle,Mbremje,10,2023-12-30
Birra Peja,Mengjes,33,2023-12-30
Birra Peja,Mesdite,32,2023-12-30
Birra Peja,Mbremje,46,2023-12-30
Lasko,Mengjes,21,2023-12-30
Lasko,Mesdite,47,2023-12-30
Lasko,Mbremje,38,2023-12-30
B52,Mengjes,7,2023-12-30
B52,Mesdite,34,2023-12-30
B52,Mbremje,12,2023-12-30
VIPA,Mengjes,5,2023-12-30
VIPA,Mesdite,24,2023-12-30
VIPA,Mbremje,26,2023-12-30
DR GERARD,Mengjes,32,2023-12-30
DR GERARD,Mesdite,25,2023-12-30
DR GERARD,Mbremje,11,2023-12-30
PATOS,Mengjes,19,2023-12-30
PATOS,Mesdite,28,2023-12-30
PATOS,Mbremje,8,2023-12-30
DORITOS,Mengjes,35,2023-12-30
DORITOS,Mesdite,7,2023-12-30
DORITOS,Mbremje,5,2023-12-30
JANA,Mengjes,39,2023-12-30
JANA,Mesdite,45,2023-12-30
JANA,Mbremje,33,2023-12-30
SKOPSKO,Mengjes,9,2023-12-30
SKOPSKO,Mesdite,14,2023-12-30
SKOPSKO,Mbremje,25,2023-12-30
Golden Eagle,Mengjes,44,2023-12-31
Golden Eagle,Mesdite,44,2023-12-31
Golden Eagle,Mbremje,43,2023-12-31
Birra Peja,Mengjes,26,2023-12-31
Birra Peja,Mesdite,4,2023-12-31
Birra Peja,Mbremje,32,2023-12-31
Lasko,Mengjes,21,2023-12-31
Lasko,Mesdite,39,2023-12-31
Lasko,Mbremje,14,2023-12-31
B52,Mengjes,41,2023-12-31
B52,Mesdite,16,2023-12-31
B52,Mbremje,29,2023-12-31
VIPA,Mengjes,16,2023-12-31
VIPA,Mesdite,40,2023-12-31
VIPA,Mbremje,7,2023-12-31
DR GERARD,Mengjes,33,2023-12-31
DR GERARD,Mesdite,20,2023-12-31
DR GERARD,Mbremje,11,2023-12-31
PATOS,Mengjes,8,2023-12-31
PATOS,Mesdite,8,2023-12-31
PATOS,Mbremje,39,2023-12-31
DORITOS,Mengjes,17,2023-12-31
DORITOS,Mesdite,22,2023-12-31
DORITOS,Mbremje,16,2023-12-31
JANA,Mengjes,4,2023-12-31
JANA,Mesdite,17,2023-12-31
JANA,Mbremje,4,2023-12-31
SKOPSKO,Mengjes,22,2023-12-31
SKOPSKO,Mesdite,4,2023-12-31
SKOPSKO,Mbremje,32,2023-12-31
Golden Eagle,Mengjes,49,2024-01-01
Golden Eagle,Mesdite,48,2024-01-01
Golden Eagle,Mbremje,29,2024-01-01
Birra Peja,Mengjes,40,2024-01-01
Birra Peja,Mesdite,34,2024-01-01
Birra Peja,Mbremje,6,2024-01-01
Lasko,Mengjes,14,2024-01-01
Lasko,Mesdite,17,2024-01-01
Lasko,Mbremje,50,2024-01-01
B52,Mengjes,17,2024-01-01
B52,Mesdite,8,2024-01-01
B52,Mbremje,5,2024-01-01
VIPA,Mengjes,30,2024-01-01
VIPA,Mesdite,20,2024-01-01
VIPA,Mbremje,20,2024-01-01
DR GERARD,Mengjes,29,2024-01-01
DR GERARD,Mesdite,45,2024-01-01
DR GERARD,Mbremje,22,2024-01-01
PATOS,Mengjes,22,2024-01-01
PATOS,Mesdite,48,2024-01-01
PATOS,Mbremje,2,2024-01-01
DORITOS,Mengjes,35,2024-01-01
DORITOS,Mesdite,8,2024-01-01
DORITOS,Mbremje,27,2024-01-01
JANA,Mengjes,9,2024-01-01
JANA,Mesdite,28,2024-01-01
JANA,Mbremje,13,2024-01-01
SKOPSKO,Mengjes,47,2024-01-01
SKOPSKO,Mesdite,18,2024-01-01
SKOPSKO,Mbremje,18,2024-01-01
Golden Eagle,Mengjes,14,2024-01-02
Golden Eagle,Mesdite,49,2024-01-02
Golden Eagle,Mbremje,45,2024-01-02
Birra Peja,Mengjes,1,2024-01-02
Birra Peja,Mesdite,35,2024-01-02
Birra Peja,Mbremje,44,2024-01-02
Lasko,Mengjes,35,2024-01-02
Lasko,Mesdite,28,2024-01-02
Lasko,Mbremje,34,2024-01-02
B52,Mengjes,16,2024-01-02
B52,Mesdite,28,2024-01-02
B52,Mbremje,42,2024-01-02
VIPA,Mengjes,36,2024-01-02
VIPA,Mesdite,18,2024-01-02
VIPA,Mbremje,40,2024-01-02
DR GERARD,Mengjes,3,2024-01-02
DR GERARD,Mesdite,49,2024-01-02
DR GERARD,Mbremje,47,2024-01-02
PATOS,Mengjes,46,2024-01-02
PATOS,Mesdite,37,2024-01-02
PATOS,Mbremje,2,2024-01-02
DORITOS,Mengjes,49,2024-01-02
DORITOS,Mesdite,50,2024-01-02
DORITOS,Mbremje,12,2024-01-02
JANA,Mengjes,5,2024-01-02
JANA,Mesdite,20,2024-01-02
JANA,Mbremje,4,2024-01-02
SKOPSKO,Mengjes,46,2024-01-02
SKOPSKO,Mesdite,3,2024-01-02
SKOPSKO,Mbremje,35,2024-01-02
Golden Eagle,Mengjes,22,2024-01-03
Golden Eagle,Mesdite,43,2024-01-03
Golden Eagle,Mbremje,5,2024-01-03
Birra Peja,Mengjes,21,2024-01-03
Birra Peja,Mesdite,33,2024-01-03
Birra Peja,Mbremje,24,2024-01-03
Lasko,Mengjes,26,2024-01-03
Lasko,Mesdite,9,2024-01-03
Lasko,Mbremje,36,2024-01-03
B52,Mengjes,4,2024-01-03
B52,Mesdite,16,2024-01-03
B52,Mbremje,22,2024-01-03
VIPA,Mengjes,19,2024-01-03
VIPA,Mesdite,16,2024-01-03
VIPA,Mbremje,21,2024-01-03
DR GERARD,Mengjes,50,2024-01-03
DR GERARD,Mesdite,29,2024-01-03
DR GERARD,Mbremje,37,2024-01-03
PATOS,Mengjes,30,2024-01-03
PATOS,Mesdite,4,2024-01-03
PATOS,Mbremje,49,2024-01-03
DORITOS,Mengjes,21,2024-01-03
DORITOS,Mesdite,25,2024-01-03
DORITOS,Mbremje,41,2024-01-03
JANA,Mengjes,2,2024-01-03
JANA,Mesdite,5,2024-01-03
JANA,Mbremje,50,2024-01-03
SKOPSKO,Mengjes,14,2024-01-03
SKOPSKO,Mesdite,28,2024-01-03
SKOPSKO,Mbremje,25,2024-01-03
Golden Eagle,Mengjes,46,2024-01-04
Golden Eagle,Mesdite,36,2024-01-04
Golden Eagle,Mbremje,26,2024-01-04
Birra Peja,Mengjes,38,2024-01-04
Birra Peja,Mesdite,21,2024-01-04
Birra Peja,Mbremje,22,2024-01-04
Lasko,Mengjes,48,2024-01-04
Lasko,Mesdite,47,2024-01-04
Lasko,Mbremje,26,2024-01-04
B52,Mengjes,25,2024-01-04
B52,Mesdite,4,2024-01-04
B52,Mbremje,32,2024-01-04
VIPA,Mengjes,42,2024-01-04
VIPA,Mesdite,39,2024-01-04
VIPA,Mbremje,18,2024-01-04
DR GERARD,Mengjes,24,2024-01-04
DR GERARD,Mesdite,1,2024-01-04
DR GERARD,Mbremje,39,2024-01-04
PATOS,Mengjes,4,2024-01-04
PATOS,Mesdite,14,2024-01-04
PATOS,Mbremje,25,2024-01-04
DORITOS,Mengjes,46,2024-01-04
DORITOS,Mesdite,33,2024-01-04
DORITOS,Mbremje,25,2024-01-04
JANA,Mengjes,17,2024-01-04
JANA,Mesdite,14,2024-01-04
JANA,Mbremje,15,2024-01-04
SKOPSKO,Mengjes,30,2024-01-04
SKOPSKO,Mesdite,15,2024-01-04
SKOPSKO,Mbremje,20,2024-01-04
Golden Eagle,Mengjes,30,2024-01-05
Golden Eagle,Mesdite,48,2024-01-05
Golden Eagle,Mbremje,2,2024-01-05
Birra Peja,Mengjes,30,2024-01-05
Birra Peja,Mesdite,6,2024-01-05
Birra Peja,Mbremje,40,2024-01-05
Lasko,Mengjes,21,2024-01-05
Lasko,Mesdite,3,2024-01-05
Lasko,Mbremje,12,2024-01-05
B52,Mengjes,14,2024-01-05
B52,Mesdite,45,2024-01-05
B52,Mbremje,6,2024-01-05
VIPA,Mengjes,29,2024-01-05
VIPA,Mesdite,3,2024-01-05
VIPA,Mbremje,23,2024-01-05
DR GERARD,Mengjes,21,2024-01-05
DR GERARD,Mesdite,47,2024-01-05
DR GERARD,Mbremje,41,2024-01-05
PATOS,Mengjes,32,2024-01-05
PATOS,Mesdite,48,2024-01-05
PATOS,Mbremje,25,2024-01-05
DORITOS,Mengjes,32,2024-01-05
DORITOS,Mesdite,48,2024-01-05
DORITOS,Mbremje,27,2024-01-05
JANA,Mengjes,23,2024-01-05
JANA,Mesdite,50,2024-01-05
JANA,Mbremje,4,2024-01-05
SKOPSKO,Mengjes,46,2024-01-05
SKOPSKO,Mesdite,44,2024-01-05
SKOPSKO,Mbremje,27,2024-01-05
Golden Eagle,Mengjes,22,2024-01-06
Golden Eagle,Mesdite,14,2024-01-06
Golden Eagle,Mbremje,16,2024-01-06
Birra Peja,Mengjes,9,2024-01-06
Birra Peja,Mesdite,3,2024-01-06
Birra Peja,Mbremje,17,2024-01-06
Lasko,Mengjes,47,2024-01-06
Lasko,Mesdite,19,2024-01-06
Lasko,Mbremje,18,2024-01-06
B52,Mengjes,23,2024-01-06
B52,Mesdite,13,2024-01-06
B52,Mbremje,28,2024-01-06
VIPA,Mengjes,27,2024-01-06
VIPA,Mesdite,10,2024-01-06
VIPA,Mbremje,19,2024-01-06
DR GERARD,Mengjes,13,2024-01-06
DR GERARD,Mesdite,45,2024-01-06
DR GERARD,Mbremje,3,2024-01-06
PATOS,Mengjes,20,2024-01-06
PATOS,Mesdite,35,2024-01-06
PATOS,Mbremje,29,2024-01-06
DORITOS,Mengjes,23,2024-01-06
DORITOS,Mesdite,46,2024-01-06
DORITOS,Mbremje,26,2024-01-06
JANA,Mengjes,11,2024-01-06
JANA,Mesdite,22,2024-01-06
JANA,Mbremje,34,2024-01-06
SKOPSKO,Mengjes,17,2024-01-06
SKOPSKO,Mesdite,27,2024-01-06
SKOPSKO,Mbremje,34,2024-01-06
Golden Eagle,Mengjes,24,2024-01-07
Golden Eagle,Mesdite,23,2024-01-07
Golden Eagle,Mbremje,42,2024-01-07
Birra Peja,Mengjes,1,2024-01-07
Birra Peja,Mesdite,11,2024-01-07
Birra Peja,Mbremje,47,2024-01-07
Lasko,Mengjes,17,2024-01-07
Lasko,Mesdite,1,2024-01-07
Lasko,Mbremje,35,2024-01-07
B52,Mengjes,8,2024-01-07
B52,Mesdite,31,2024-01-07
B52,Mbremje,40,2024-01-07
VIPA,Mengjes,47,2024-01-07
VIPA,Mesdite,49,2024-01-07
VIPA,Mbremje,19,2024-01-07
DR GERARD,Mengjes,3,2024-01-07
DR GERARD,Mesdite,43,2024-01-07
DR GERARD,Mbremje,35,2024-01-07
PATOS,Mengjes,15,2024-01-07
PATOS,Mesdite,9,2024-01-07
PATOS,Mbremje,10,2024-01-07
DORITOS,Mengjes,39,2024-01-07
DORITOS,Mesdite,1,2024-01-07
DORITOS,Mbremje,44,2024-01-07
JANA,Mengjes,42,2024-01-07
JANA,Mesdite,15,2024-01-07
JANA,Mbremje,29,2024-01-07
SKOPSKO,Mengjes,2,2024-01-07
SKOPSKO,Mesdite,31,2024-01-07
SKOPSKO,Mbremje,1,2024-01-07
Golden Eagle,Mengjes,24,2024-01-08
Golden Eagle,Mesdite,29,2024-01-08
Golden Eagle,Mbremje,35,2024-01-08
Birra Peja,Mengjes,31,2024-01-08
